CADDID,Year,MilkCows,DryCows,OldHeifers,YoungHeifers,OldCalves,YoungCalves,BeefCattle,MilkCowsHerdSizeRefCode,NonMilkingCattleHerdSizeRefCode,LabeledAsDairy
11440,2021,800,120,200,300,200,250,0,1,1,1
11440,2022,800,120,200,300,200,250,0,1,1,1
11440,2023,800,120,200,300,200,250,0,3a,3a,1
11441,2012,340,20,140,160,110,180,0,1,1,1
11441,2013,340,20,140,160,110,180,0,1,1,1
11441,2014,340,20,140,160,110,180,0,1,1,1
11441,2015,340,20,140,160,110,180,0,1,1,1
11441,2016,340,20,140,160,110,180,0,1,1,1
11441,2017,340,20,150,160,110,180,0,1,1,1
11441,2018,340,20,150,160,110,180,0,1,1,1
11441,2019,340,20,150,160,110,180,0,1,1,1
11441,2020,340,20,150,160,110,225,0,1,1,1
11441,2021,340,20,150,160,110,225,0,1,1,1
11441,2022,340,20,150,160,110,225,0,1,1,1
11441,2023,340,20,150,160,110,225,0,1,1,1
11442,2012,2000,300,0,0,0,300,0,1,1,1
11442,2013,2000,400,500,400,300,200,0,1,1,1
11442,2014,2100,400,100,0,0,300,0,1,1,1
11442,2015,2100,400,100,0,0,300,0,1,1,1
11442,2016,2100,400,100,0,0,300,0,1,1,1
11442,2017,2100,400,100,0,0,300,0,1,1,1
11442,2018,2100,400,100,0,0,300,0,1,1,1
11442,2019,3000,480,1145,980,800,815,0,1,1,1
11442,2020,3000,480,1145,980,800,815,0,1,1,1
11442,2021,3000,480,1145,980,800,815,0,1,1,1
11442,2022,3000,480,1145,980,800,815,0,1,1,1
11442,2023,3060,620,1500,1200,450,500,0,1,1,1
11443,2012,515,80,150,250,80,0,0,1,1,1
11443,2013,515,80,150,250,80,0,0,1,1,1
11443,2014,515,80,150,250,80,0,0,1,1,1
11443,2015,525,80,150,250,80,0,0,1,1,1
11443,2016,525,80,150,250,80,0,0,1,1,1
11443,2017,1100,210,250,300,1210,0,0,1,1,1
11443,2018,1100,210,250,300,120,0,0,1,1,1
11443,2019,1100,210,250,300,120,0,0,1,1,1
11443,2020,1100,210,250,300,200,0,0,1,1,1
11443,2021,1100,210,250,300,120,0,0,1,1,1
11443,2022,1100,210,250,300,120,0,0,1,1,1
11443,2023,1100,210,250,300,120,0,0,1,1,1
11444,2012,480,130,40,40,40,0,0,1,1,1
11444,2013,480,130,40,40,40,0,0,1,1,1
11444,2014,500,130,40,40,40,0,0,1,1,1
11444,2015,500,130,60,0,40,0,0,1,1,1
11444,2016,480,130,40,40,40,0,0,1,1,1
11444,2017,0,0,0,0,0,0,0,2a,2a,0
11444,2018,0,0,0,0,0,0,0,2a,2a,0
11444,2019,0,0,0,0,0,0,0,2a,2a,0
11444,2020,0,0,0,0,0,0,0,2a,2a,0
11444,2021,0,0,0,0,0,0,0,2a,2a,0
11444,2022,0,0,0,0,0,0,0,2a,2a,0
11444,2023,0,0,0,0,0,0,0,2a,2a,0
11445,2012,585,65,200,190,130,0,0,1,1,1
11445,2013,1226,184,0,0,0,0,0,1,1,1
11445,2014,1000,130,200,100,0,0,0,1,1,1
11445,2015,1000,0,0,0,0,0,0,1,1,1
11445,2016,1100,0,310,320,120,0,0,1,1,1
11445,2017,1200,0,0,0,0,0,0,1,1,1
11445,2018,1100,0,0,0,0,0,0,1,1,1
11445,2019,1100,0,0,0,0,0,0,1,1,1
11445,2020,1100,0,0,0,0,0,0,1,1,1
11445,2021,1300,50,40,0,0,50,0,1,1,1
11445,2022,1300,50,40,0,0,50,0,1,1,1
11445,2023,1250,150,80,0,0,0,0,1,1,1
11446,2012,1050,120,500,500,300,0,0,1,1,1
11446,2013,1050,120,500,500,300,0,0,1,1,1
11446,2014,1100,150,500,500,300,0,0,1,1,1
11446,2015,1008,122,500,500,300,0,0,1,1,1
11446,2016,1010,118,496,480,285,0,0,1,1,1
11446,2017,1015,115,495,475,280,0,0,1,1,1
11446,2018,1025,125,505,490,300,0,0,1,1,1
11446,2019,1070,130,510,495,310,0,0,1,1,1
11446,2020,1095,145,515,475,300,0,0,1,1,1
11446,2021,1150,140,510,470,280,0,0,1,1,1
11446,2022,1157,135,500,480,275,0,0,1,1,1
11446,2023,1155,132,498,478,273,0,0,1,1,1
11447,2012,420,110,120,85,50,0,0,1,1,1
11447,2013,415,107,120,85,50,0,0,1,1,1
11447,2014,510,60,120,85,50,0,0,1,1,1
11447,2015,512,60,120,85,50,0,0,1,1,1
11447,2016,508,53,118,82,45,0,0,1,1,1
11447,2017,510,48,0,0,0,0,0,1,1,1
11447,2018,530,58,0,0,0,0,0,1,1,1
11447,2019,560,60,0,0,0,0,0,1,1,1
11447,2020,555,65,0,0,0,0,0,1,1,1
11447,2021,565,55,0,0,0,0,0,1,1,1
11447,2022,575,60,0,0,0,0,0,1,1,1
11447,2023,578,63,0,0,0,0,0,1,1,1
11448,2012,220,35,30,99,35,26,0,1,1,1
11448,2013,0,0,30,99,35,26,0,2a,3a,0
11448,2014,0,0,30,99,35,26,0,2a,3a,0
11448,2015,0,0,30,99,35,26,0,2a,3a,0
11448,2016,0,0,30,99,35,26,0,2a,3a,0
11448,2017,0,0,30,99,35,26,0,2a,3a,0
11448,2018,0,0,30,99,35,26,0,2a,3a,0
11448,2019,0,0,30,99,35,26,0,2a,3a,0
11448,2020,0,0,30,99,35,26,0,2a,3a,0
11448,2021,0,0,30,99,35,26,0,2a,3a,0
11448,2022,0,0,30,99,35,26,0,2a,3a,0
11448,2023,0,0,30,99,35,26,0,2a,3a,0
11449,2012,240,60,94,73,31,42,0,1,1,1
11449,2013,280,0,250,175,75,0,0,1,1,1
11449,2014,280,0,0,250,250,0,0,1,1,1
11449,2015,280,0,0,175,75,0,0,1,1,1
11449,2016,280,0,0,450,0,0,0,1,1,1
11449,2017,0,0,300,0,0,0,0,1,1,0
11449,2018,120,0,300,0,0,0,0,1,1,1
11449,2019,250,50,100,150,0,0,0,1,1,1
11449,2020,250,50,100,150,0,0,0,1,1,1
11449,2021,280,0,50,100,0,0,0,1,1,1
11449,2022,280,0,50,100,0,0,0,3a,3a,1
11449,2023,280,0,50,100,0,0,0,3a,3a,1
11450,2012,0,0,150,150,0,0,0,1,1,0
11450,2013,0,0,150,150,0,0,0,1,1,0
11450,2014,0,0,150,150,0,0,0,1,1,0
11450,2015,0,0,150,150,0,0,0,1,1,0
11450,2016,0,0,150,150,0,0,0,1,1,0
11450,2017,0,0,150,150,0,0,0,1,1,0
11450,2018,0,0,150,150,0,0,0,1,1,0
11450,2019,0,0,250,175,0,0,0,1,1,0
11450,2020,0,0,275,150,0,0,0,1,1,0
11450,2021,0,0,275,150,0,0,0,1,1,0
11450,2022,0,0,280,160,0,0,0,1,1,0
11450,2023,0,0,290,170,0,0,0,1,1,0
11451,2012,900,150,250,250,80,120,0,1,1,1
11451,2013,875,140,250,250,80,150,0,1,1,1
11451,2014,875,140,0,0,0,0,0,1,1,1
11451,2015,875,140,0,0,0,0,0,1,1,1
11451,2016,875,140,6,0,80,0,0,1,1,1
11451,2017,875,140,0,0,80,0,0,1,1,1
11451,2018,875,140,0,0,80,0,0,1,1,1
11451,2019,875,140,0,0,80,0,0,1,1,1
11451,2020,875,140,0,0,80,0,0,1,1,1
11451,2021,900,110,0,0,80,0,0,1,1,1
11451,2022,900,110,0,0,0,0,0,1,1,1
11451,2023,900,110,0,0,0,0,0,1,1,1
11687,2012,0,0,0,0,0,0,0,2a,2a,0
11687,2013,0,0,0,0,0,0,0,2a,2a,0
11687,2014,0,0,0,0,0,0,0,2a,2a,0
11687,2015,0,0,0,0,0,0,0,2a,2a,0
11687,2016,0,0,0,0,0,0,0,2a,2a,0
11687,2017,0,0,0,0,0,0,0,2a,2a,0
11687,2018,0,0,0,0,0,0,0,2a,2a,0
11687,2019,0,0,0,0,0,0,0,2a,2a,0
11687,2020,0,0,0,0,0,0,0,2a,2a,0
11687,2021,0,0,0,0,0,0,0,2a,2a,0
11687,2022,0,0,0,0,0,0,0,2a,2a,0
11687,2023,0,0,0,0,0,0,0,2a,2a,0
11452,2012,563,58,42,220,0,0,0,1,1,1
11452,2013,587,43,115,228,108,132,0,1,1,1
11452,2014,530,139,232,228,129,0,0,1,1,1
11452,2015,530,130,22,230,135,0,0,1,1,1
11452,2016,530,130,225,230,135,0,0,1,1,1
11452,2017,530,130,225,230,135,0,0,1,1,1
11452,2018,530,130,225,230,135,0,0,1,1,1
11452,2019,515,120,200,210,115,0,0,1,1,1
11452,2020,515,120,200,210,115,0,0,1,1,1
11452,2021,515,120,200,210,115,0,0,1,1,1
11452,2022,600,96,50,250,150,0,0,1,1,1
11452,2023,600,96,50,250,150,0,0,1,1,1
11453,2012,725,110,240,225,130,134,0,1,1,1
11453,2013,725,110,240,225,130,134,0,1,1,1
11453,2014,750,125,240,225,130,134,0,1,1,1
11453,2015,760,130,245,230,125,140,0,1,1,1
11453,2016,752,121,242,225,125,140,0,1,1,1
11453,2017,750,119,238,220,121,131,0,1,1,1
11453,2018,805,0,0,0,0,0,0,1,1,1
11453,2019,800,22,150,175,100,0,0,1,1,1
11453,2020,825,35,165,180,110,0,0,1,1,1
11453,2021,816,33,158,174,106,0,0,1,1,1
11453,2022,825,45,165,175,100,0,0,1,1,1
11453,2023,820,40,170,180,105,0,0,1,1,1
11454,2012,250,69,41,30,25,51,0,1,1,1
11454,2013,225,25,30,22,24,20,0,1,1,1
11454,2014,198,16,15,10,8,25,0,1,1,1
11454,2015,108,11,0,0,0,0,0,1,1,1
11454,2016,0,0,0,0,0,0,0,1,1,0
11454,2017,0,0,0,0,0,0,0,2c,2c,0
11454,2018,0,0,0,0,0,0,0,2c,2c,0
11454,2019,0,0,0,0,0,0,0,1,1,0
11454,2020,0,0,0,0,0,0,0,1,1,0
11454,2021,0,0,0,0,0,0,0,2a,2b,0
11454,2022,0,0,0,0,0,0,0,2a,2b,0
11454,2023,0,0,0,0,0,0,0,2a,2b,0
11455,2012,850,100,270,340,115,0,0,1,1,1
11455,2013,860,178,250,333,112,0,0,1,1,1
11455,2014,900,140,250,325,110,0,0,1,1,1
11455,2015,900,140,280,325,125,0,0,1,1,1
11455,2016,900,140,280,325,125,0,0,1,1,1
11455,2017,900,140,280,325,125,0,0,1,1,1
11455,2018,900,140,280,320,125,0,0,1,1,1
11455,2019,900,140,280,320,125,0,0,1,1,1
11455,2020,943,122,331,474,142,254,0,1,1,1
11455,2021,950,125,290,450,120,0,0,1,1,1
11455,2022,955,119,284,458,126,0,0,1,1,1
11455,2023,1233,211,0,738,155,163,0,1,1,1
11456,2012,500,100,100,0,0,70,0,1,1,1
11456,2013,0,300,700,200,0,0,0,2a,3b,0
11456,2014,0,300,700,200,0,0,0,2a,3b,0
11456,2015,0,300,700,200,0,0,0,2a,3b,0
11456,2016,0,300,700,200,0,0,0,2a,3b,0
11456,2017,0,300,700,200,0,0,0,2a,3b,0
11456,2018,0,0,440,65,0,0,0,2c,3a,0
11456,2019,0,0,440,65,0,0,0,1,1,0
11456,2020,0,0,410,70,0,0,0,1,1,0
11456,2021,0,0,420,68,0,0,0,1,1,0
11456,2022,0,0,432,54,0,0,0,1,1,0
11456,2023,0,0,320,120,0,0,0,1,1,0
11457,2012,400,75,50,120,60,60,0,3a,3a,1
11457,2013,400,75,50,120,60,60,0,3a,3a,1
11457,2014,400,75,50,120,60,60,0,1,1,1
11457,2015,400,75,50,120,60,60,0,3a,3a,1
11457,2016,400,75,50,120,60,60,0,3a,3a,1
11457,2017,400,75,50,120,60,60,0,3a,3a,1
11457,2018,0,0,100,100,0,0,0,1,1,0
11457,2019,0,0,0,0,0,0,0,1,1,0
11457,2020,0,0,0,0,0,0,0,1,1,0
11457,2021,0,0,0,0,0,0,0,1,1,0
11457,2022,0,0,0,0,0,0,0,2c,2c,0
11457,2023,0,0,0,0,0,0,0,2c,2c,0
11458,2012,300,0,0,0,0,0,0,1,1,1
11458,2013,300,0,0,0,0,0,0,1,1,1
11458,2014,250,0,0,0,0,0,0,1,1,1
11458,2015,250,0,0,0,0,0,0,1,1,1
11458,2016,250,0,0,0,0,0,0,1,1,1
11458,2017,250,0,0,0,0,0,0,1,1,1
11458,2018,250,0,0,0,0,0,0,1,1,1
11458,2019,220,0,0,0,0,0,0,1,1,1
11458,2020,200,0,0,0,0,0,0,1,1,1
11458,2021,200,0,0,0,0,0,0,1,1,1
11458,2022,0,0,310,90,0,0,0,1,1,0
11458,2023,0,0,310,90,0,0,0,1,1,0
11459,2012,292,50,75,98,0,0,0,1,1,1
11459,2013,320,70,75,100,0,0,0,1,1,1
11459,2014,305,50,60,65,0,0,0,1,1,1
11459,2015,302,40,110,45,0,0,0,1,1,1
11459,2016,300,50,60,70,0,0,0,1,1,1
11459,2017,310,70,55,60,45,45,0,1,1,1
11459,2018,305,40,55,45,30,0,0,1,1,1
11459,2019,315,57,95,73,72,0,0,1,1,1
11459,2020,310,65,110,70,0,0,0,1,1,1
11459,2021,300,65,105,65,0,0,0,1,1,1
11459,2022,310,62,100,63,0,0,0,1,1,1
11459,2023,315,58,101,60,0,0,0,1,1,1
11460,2012,195,30,10,15,34,35,0,1,1,1
11460,2013,195,30,10,15,34,35,0,1,1,1
11460,2014,195,35,10,15,34,35,0,1,1,1
11460,2015,195,30,10,15,34,35,0,1,1,1
11460,2016,195,30,10,15,34,35,0,1,1,1
11460,2017,195,30,10,15,34,35,0,1,1,1
11460,2018,195,30,10,15,34,35,0,1,1,1
11460,2019,195,30,10,15,34,35,0,1,1,1
11460,2020,195,30,10,15,34,35,0,1,1,1
11460,2021,195,30,10,15,34,35,0,1,1,1
11460,2022,195,30,10,15,34,35,0,1,1,1
11460,2023,185,30,10,15,34,35,0,1,1,1
11461,2012,580,80,120,200,60,0,0,1,1,1
11461,2013,580,80,120,200,60,0,0,1,1,1
11461,2014,565,80,120,200,60,0,0,1,1,1
11461,2015,565,80,120,200,60,0,0,1,1,1
11461,2016,500,80,120,200,60,0,0,1,1,1
11461,2017,495,72,118,189,59,0,0,1,1,1
11461,2018,495,72,118,189,59,0,0,1,1,1
11461,2019,380,60,118,189,59,0,0,1,1,1
11461,2020,390,50,128,179,60,0,0,1,1,1
11461,2021,380,40,135,190,40,0,0,1,1,1
11461,2022,386,39,130,203,37,0,0,1,1,1
11461,2023,384,34,128,201,36,0,0,1,1,1
11462,2012,780,120,350,260,120,0,0,1,1,1
11462,2013,797,54,246,230,160,0,0,1,1,1
11462,2014,805,65,246,230,160,0,0,1,1,1
11462,2015,780,120,350,260,120,0,0,1,1,1
11462,2016,776,118,352,261,124,0,0,1,1,1
11462,2017,765,115,348,255,120,0,0,1,1,1
11462,2018,752,102,348,255,120,0,0,1,1,1
11462,2019,623,0,0,0,0,0,0,1,1,1
11462,2020,656,0,0,0,0,0,0,1,1,1
11462,2021,672,0,0,0,0,0,0,1,1,1
11462,2022,675,0,0,0,0,0,0,1,1,1
11462,2023,683,0,0,0,0,0,0,1,1,1
11463,2012,210,15,45,40,160,25,0,1,1,1
11463,2013,200,20,80,108,40,40,0,1,1,1
11463,2014,200,20,80,108,40,40,0,1,1,1
11463,2015,200,20,80,0,0,0,0,1,1,1
11463,2016,160,20,80,0,0,0,0,1,1,1
11463,2017,170,20,80,0,0,0,0,1,1,1
11463,2018,110,5,80,0,0,0,0,1,1,1
11463,2019,85,0,0,0,0,0,0,1,1,1
11463,2020,0,0,350,0,0,0,0,1,1,0
11463,2021,0,0,252,0,0,0,0,1,1,0
11463,2022,0,0,252,0,0,0,0,2c,3a,0
11463,2023,0,0,252,0,0,0,0,2c,3a,0
11464,2012,0,0,400,300,100,0,0,1,1,0
11464,2013,0,0,400,300,100,0,0,2c,3a,0
11464,2014,0,0,400,300,100,0,0,2a,3a,0
11464,2015,0,0,400,300,100,0,0,2a,3a,0
11464,2016,0,0,400,300,100,0,0,2a,3a,0
11464,2017,0,0,400,300,100,0,0,2a,3a,0
11464,2018,0,0,400,300,100,0,0,2a,3a,0
11464,2019,0,125,339,125,55,0,0,1,1,0
11464,2020,0,125,339,125,55,0,0,1,1,0
11464,2021,0,120,225,120,120,0,0,1,1,0
11464,2022,0,125,400,150,130,0,0,1,1,0
11464,2023,0,0,500,200,130,0,0,1,1,0
11465,2012,0,0,350,350,0,0,0,1,1,0
11465,2013,0,0,355,360,0,0,0,1,1,0
11465,2014,0,0,255,250,0,0,0,1,1,0
11465,2015,0,0,260,300,0,0,0,1,1,0
11465,2016,0,0,255,306,0,0,0,1,1,0
11465,2017,0,0,265,315,0,0,0,1,1,0
11465,2018,0,0,25,320,0,0,0,1,1,0
11465,2019,0,0,280,300,0,0,0,1,1,0
11465,2020,0,0,300,290,0,0,0,1,1,0
11465,2021,0,0,325,275,0,0,0,1,1,0
11465,2022,0,0,0,0,0,0,0,1,1,0
11465,2023,0,0,0,0,0,0,0,2a,2c,0
12037,2019,0,0,50,20,0,0,0,2a,3b,0
12037,2020,0,0,50,20,0,0,0,2a,3b,0
12037,2021,0,0,50,20,0,0,0,2a,3b,0
12037,2022,0,0,50,20,0,0,0,2a,3b,0
12037,2023,0,0,50,20,0,0,0,2a,3b,0
11466,2012,1310,310,1000,700,200,0,0,1,1,1
11466,2013,1310,310,1000,700,200,0,0,1,1,1
11466,2014,1310,310,1000,700,200,0,0,1,1,1
11466,2015,1310,310,1000,700,200,0,0,1,1,1
11466,2016,1310,310,1000,700,200,0,0,1,1,1
11466,2017,1310,310,1000,700,200,0,0,1,1,1
11466,2018,1310,310,1000,700,200,0,0,1,1,1
11466,2019,1329,310,425,750,360,0,0,1,1,1
11466,2020,1329,310,425,750,360,0,0,1,1,1
11466,2021,1329,310,425,750,360,0,0,1,1,1
11466,2022,1329,310,425,750,360,0,0,1,1,1
11466,2023,1329,310,425,750,360,0,0,1,1,1
11467,2012,350,40,75,100,55,70,0,1,1,1
11467,2013,0,0,0,0,0,0,0,2a,2a,0
11467,2014,0,0,0,0,0,0,0,2a,2a,0
11467,2015,0,0,0,0,0,0,0,2a,2a,0
11467,2016,0,0,0,0,0,0,0,2a,2a,0
11467,2017,0,0,0,0,0,0,0,2a,2a,0
11467,2018,0,0,0,0,0,0,0,2a,2a,0
11467,2019,0,0,0,0,0,0,0,2a,2a,0
11467,2020,0,0,0,0,0,0,0,2a,2a,0
11467,2021,0,0,0,0,0,0,0,2a,2a,0
11467,2022,0,0,0,0,0,0,0,2a,2a,0
11467,2023,0,0,0,0,0,0,0,2a,2a,0
11468,2012,465,71,140,92,0,0,0,3a,3a,1
11468,2013,0,0,0,0,0,0,0,1,1,0
11468,2014,0,50,200,200,200,0,0,1,1,0
11468,2015,0,100,300,300,200,0,0,1,1,0
11468,2016,0,110,250,250,250,0,0,1,1,0
11468,2017,0,180,0,400,0,0,0,1,1,0
11468,2018,0,80,200,250,250,0,0,1,1,0
11468,2019,0,80,200,250,250,0,0,1,1,0
11468,2020,0,80,200,250,250,0,0,1,1,0
11468,2021,0,80,200,250,250,0,0,1,1,0
11468,2022,0,80,200,250,250,0,0,1,1,0
11468,2023,0,0,505,525,130,0,0,1,1,0
11469,2012,650,90,200,300,300,50,0,1,1,1
11469,2013,655,65,200,300,300,50,0,1,1,1
11469,2014,660,60,200,300,300,50,0,1,1,1
11469,2015,650,55,200,200,100,0,0,1,1,1
11469,2016,700,92,305,230,165,0,0,1,1,1
11469,2017,652,63,298,246,159,0,0,1,1,1
11469,2018,658,64,300,240,1600,0,0,1,1,1
11469,2019,658,64,300,240,160,0,0,1,1,1
11469,2020,653,73,285,228,163,0,0,1,1,1
11469,2021,650,70,269,234,159,0,0,1,1,1
11469,2022,655,63,255,238,162,0,0,1,1,1
11469,2023,655,63,255,230,162,0,0,1,1,1
11470,2012,770,85,175,260,140,0,0,1,1,1
11470,2013,805,60,180,275,150,0,0,1,1,1
11470,2014,780,90,297,224,34,0,0,1,1,1
11470,2015,780,97,250,230,0,0,0,1,1,1
11470,2016,760,81,420,320,0,0,0,1,1,1
11470,2017,721,72,387,281,0,0,0,1,1,1
11470,2018,712,70,387,281,0,0,0,1,1,1
11470,2019,712,70,387,281,0,0,0,1,1,1
11470,2020,700,75,380,280,0,0,0,1,1,1
11470,2021,703,69,372,261,0,0,0,1,1,1
11470,2022,702,61,362,255,0,0,0,1,1,1
11470,2023,700,59,360,253,0,0,0,1,1,1
11705,2019,0,0,60,280,0,0,0,2c,3a,0
11705,2020,0,0,60,280,0,0,0,1,1,0
11705,2021,0,0,60,280,0,0,0,2c,3a,0
11705,2022,0,0,60,280,0,0,0,2c,3a,0
11705,2023,0,0,60,280,0,0,0,2c,3a,0
11471,2012,450,60,195,155,60,60,0,1,1,1
11471,2013,447,54,201,149,72,26,0,1,1,1
11471,2014,447,46,155,107,96,35,0,1,1,1
11471,2015,417,42,168,116,99,42,0,1,1,1
11471,2016,460,60,160,120,100,40,0,1,1,1
11471,2017,460,60,160,120,100,40,0,1,1,1
11471,2018,432,68,126,105,114,70,0,1,1,1
11471,2019,440,72,125,110,108,67,0,1,1,1
11471,2020,340,60,125,115,45,28,0,1,1,1
11471,2021,347,62,136,122,65,55,0,1,1,1
11471,2022,357,66,142,136,72,52,0,1,1,1
11471,2023,178,28,69,55,8,6,0,1,1,1
11472,2012,500,60,50,65,35,25,0,1,1,1
11472,2013,500,80,70,30,20,0,0,1,1,1
11472,2014,503,125,95,100,90,72,0,1,1,1
11472,2015,0,0,0,0,0,0,0,1,1,0
11472,2016,0,0,0,0,0,0,0,2b,2b,0
11472,2017,0,0,0,0,0,0,0,2b,2b,0
11472,2018,0,0,0,0,0,0,0,2b,2b,0
11472,2019,0,0,0,0,0,0,0,2b,2b,0
11472,2020,0,0,0,0,0,0,0,2b,2b,0
11472,2021,0,0,0,0,0,0,0,2b,2b,0
11472,2022,0,0,0,0,0,0,0,2b,2b,0
11472,2023,0,0,0,0,0,0,0,2b,2b,0
11473,2012,0,0,100,100,0,0,0,1,1,0
11473,2013,0,0,100,100,0,0,0,1,1,0
11473,2014,0,0,100,100,0,0,0,1,1,0
11473,2015,0,0,100,100,0,0,0,1,1,0
11473,2016,0,0,0,450,0,0,0,1,1,0
11473,2017,0,0,0,338,1,0,0,2c,3a,0
11473,2018,0,0,0,225,2,0,0,2c,3a,0
11473,2019,0,0,0,113,3,0,0,2c,3a,0
11473,2020,0,0,0,0,4,0,0,1,1,0
11473,2021,0,0,0,0,0,0,0,2a,2a,0
11473,2022,0,0,0,0,0,0,0,2a,2a,0
11473,2023,0,0,0,0,0,0,0,2a,2a,0
11731,2019,0,0,0,0,925,0,0,1,1,0
11731,2020,0,0,0,0,925,0,0,1,1,0
11731,2021,0,0,0,0,950,0,0,1,1,0
11731,2022,0,0,0,0,950,0,0,1,1,0
11731,2023,0,0,0,0,950,0,0,1,1,0
11474,2012,2568,390,200,0,0,0,0,1,1,1
11474,2013,2568,390,200,0,0,0,0,1,1,1
11474,2014,2568,390,200,0,0,0,0,1,1,1
11474,2015,2568,390,200,0,0,0,0,1,1,1
11474,2016,2568,390,200,0,0,0,0,1,1,1
11474,2017,2568,390,200,0,0,0,0,1,1,1
11474,2018,2568,390,200,0,0,0,0,1,1,1
11474,2019,2568,390,200,0,0,0,0,1,1,1
11474,2020,2750,0,0,0,0,0,0,1,1,1
11474,2021,2750,0,0,0,0,0,0,1,1,1
11474,2022,2750,0,0,0,0,0,0,1,1,1
11474,2023,2750,0,0,0,0,0,0,1,1,1
11475,2012,600,85,200,200,200,0,0,1,1,1
11475,2013,620,85,200,200,200,0,0,1,1,1
11475,2014,620,85,200,200,100,0,0,1,1,1
11475,2015,620,85,200,200,100,0,0,1,1,1
11475,2016,620,85,200,200,100,0,0,1,1,1
11475,2017,620,85,200,200,100,0,0,1,1,1
11475,2018,620,85,200,200,100,0,0,1,1,1
11475,2019,620,85,200,200,200,0,0,1,1,1
11475,2020,620,85,200,200,200,0,0,1,1,1
11475,2021,620,85,200,200,200,0,0,1,1,1
11475,2022,310,42,200,200,100,0,0,1,1,1
11475,2023,225,25,105,120,78,58,0,1,1,1
11476,2012,610,85,175,160,180,100,0,1,1,1
11476,2013,610,85,175,160,180,100,0,1,1,1
11476,2014,610,85,175,160,180,100,0,1,1,1
11476,2015,610,85,175,160,180,100,0,1,1,1
11476,2016,610,85,175,160,180,100,0,1,1,1
11476,2017,610,85,175,160,180,100,0,1,1,1
11476,2018,610,85,175,160,180,100,0,1,1,1
11476,2019,610,85,175,160,180,100,0,1,1,1
11476,2020,610,85,175,160,180,100,0,1,1,1
11476,2021,610,85,175,160,180,100,0,1,1,1
11476,2022,610,85,175,160,180,100,0,1,1,1
11476,2023,305,43,88,80,90,50,0,1,1,1
11477,2012,370,0,65,140,40,60,0,3a,3a,1
11477,2013,370,0,65,140,40,60,0,1,1,1
11477,2014,332,40,0,0,25,50,0,1,1,1
11477,2015,317,17,0,0,0,75,0,1,1,1
11477,2016,300,30,0,0,32,63,0,1,1,1
11477,2017,300,25,0,0,35,58,0,1,1,1
11477,2018,300,25,0,0,55,58,0,1,1,1
11477,2019,300,36,0,0,40,35,0,1,1,1
11477,2020,300,31,0,0,80,60,0,1,1,1
11477,2021,303,30,0,0,50,42,0,1,1,1
11477,2022,300,28,0,0,52,48,0,1,1,1
11477,2023,300,28,0,0,52,48,0,3a,3a,1
11478,2012,470,50,287,346,115,126,0,1,1,1
11478,2013,470,50,287,346,115,126,0,1,1,1
11478,2014,235,25,144,173,57,63,0,1,1,1
11478,2015,0,0,0,0,0,0,0,2a,2a,0
11478,2016,0,0,0,0,0,0,0,2a,2a,0
11478,2017,0,0,0,0,0,0,0,2a,2a,0
11478,2018,0,0,0,0,0,0,0,2a,2a,0
11478,2019,0,0,0,0,0,0,0,2a,2a,0
11478,2020,0,0,0,0,0,0,0,2a,2a,0
11478,2021,0,0,0,0,0,0,0,2a,2a,0
11478,2022,0,0,0,0,0,0,0,2a,2a,0
11478,2023,0,0,0,0,0,0,0,2a,2a,0
11479,2012,80,15,0,0,0,0,0,1,1,1
11479,2013,0,0,0,0,0,0,0,1,1,0
11479,2014,0,0,0,0,0,0,0,1,1,0
11479,2015,150,22,0,16,18,19,0,1,1,1
11479,2016,150,22,12,16,18,15,0,1,1,1
11479,2017,156,22,12,16,18,15,0,1,1,1
11479,2018,156,22,12,16,18,15,0,1,1,1
11479,2019,123,16,21,13,7,9,0,1,1,1
11479,2020,110,14,0,0,6,5,0,1,1,1
11479,2021,0,0,0,0,0,0,0,2a,2a,0
11479,2022,0,0,0,0,0,0,0,2a,2a,0
11479,2023,0,0,0,0,0,0,0,2a,2a,0
11480,2012,900,193,300,200,200,200,0,1,1,1
11480,2013,900,190,300,200,200,200,0,1,1,1
11480,2014,900,190,300,200,200,200,0,1,1,1
11480,2015,900,190,300,200,200,200,0,1,1,1
11480,2016,900,190,300,200,200,200,0,1,1,1
11480,2017,900,190,300,200,200,200,0,1,1,1
11480,2018,900,190,300,200,200,200,0,1,1,1
11480,2019,920,155,0,0,110,100,0,1,1,1
11480,2020,920,155,0,0,110,100,0,1,1,1
11480,2021,920,155,0,0,110,100,0,1,1,1
11480,2022,920,155,0,0,110,100,0,1,1,1
11480,2023,920,155,0,0,110,100,0,1,1,1
11481,2012,785,0,250,0,0,0,0,1,1,1
11481,2013,775,0,240,0,0,0,0,1,1,1
11481,2014,800,0,250,0,0,0,0,1,1,1
11481,2015,800,0,250,0,0,0,0,1,1,1
11481,2016,800,0,250,0,0,0,0,1,1,1
11481,2017,802,0,225,50,0,0,0,1,1,1
11481,2018,801,0,225,60,0,0,0,1,1,1
11481,2019,798,0,215,60,0,0,0,1,1,1
11481,2020,799,0,215,60,0,0,0,1,1,1
11481,2021,699,0,200,50,0,0,0,1,1,1
11481,2022,699,0,200,50,0,0,0,1,1,1
11481,2023,697,0,205,45,0,0,0,1,1,1
